product_id,Avg_Tool_Wear
M20655,153.0
M20665,174.0
M20667,179.0
M20674,197.0
M20682,214.0
M20686,223.0
M20689,4.0
M20690,7.0
M20697,22.0
M20698,25.0
M20699,28.0
M20700,31.0
M20701,34.0
M20705,43.0
M20709,52.0
M20715,68.0
M20723,88.0
M20724,91.0
M20725,94.0
M20732,109.0
M20733,112.0
M20734,115.0
M20735,118.0
M20744,137.0
M20748,149.0
M20749,152.0
M20753,161.0
M20755,166.0
M20757,171.0
M20760,181.0
M20764,190.0
M20768,205.0
M20770,0.0
M20771,3.0
M20772,6.0
M20775,16.0
M20783,33.0
M20785,38.0
M20788,45.0
M20796,65.0
M20797,68.0
M20800,75.0
M20804,84.0
M20805,87.0
M20807,92.0
M20809,97.0
M20813,106.0
M20829,148.0
M20840,180.0
M20841,183.0
M20850,211.0
M20853,218.0
M20856,225.0
M20857,228.0
M20858,231.0
M20859,234.0
M20861,5.0
M20866,16.0
M20867,19.0
M20875,45.0
M20878,52.0
M20883,63.0
M20887,72.0
M20889,77.0
M20894,88.0
M20895,91.0
M20896,94.0
M20900,103.0
M20901,106.0
M20902,109.0
M20903,112.0
M20904,115.0
M20908,127.0
M20909,130.0
M20910,133.0
M20918,153.0
M20922,165.0
M20928,178.0
M20931,185.0
M20932,188.0
M20933,191.0
M20934,194.0
M20939,205.0
M20944,0.0
M20947,7.0
M20954,22.0
M20955,25.0
M20956,28.0
M20958,36.0
M20960,44.0
M20964,53.0
M20965,56.0
M20968,63.0
M20969,66.0
M20971,71.0
M20973,76.0
M20974,79.0
M20978,88.0
M20980,93.0
M20984,102.0
M20989,113.0
M20997,136.0
M20998,139.0
M21003,150.0
M21004,153.0
M21005,156.0
M21006,159.0
M21007,162.0
M21009,167.0
M21012,174.0
M21014,179.0
M21027,212.0
M21028,215.0
M21039,12.0
M21046,30.0
M21049,37.0
M21058,59.0
M21061,66.0
M21064,73.0
M21065,76.0
M21066,79.0
M21068,84.0
M21077,103.0
M21081,118.0
M21083,126.0
M21085,131.0
M21090,145.0
M21091,148.0
M21096,159.0
M21100,168.0
M21104,177.0
M21111,195.0
M21118,2.0
M21119,5.0
M21123,14.0
M21129,27.0
M21131,32.0
M21132,35.0
M21134,40.0
M21140,53.0
M21141,56.0
M21142,59.0
M21144,64.0
M21145,67.0
M21147,72.0
M21151,81.0
M21157,100.0
M21161,109.0
M21165,121.0
M21168,128.0
M21172,137.0
M21174,142.0
M21175,145.0
M21178,152.0
M21180,157.0
M21182,162.0
M21184,167.0
M21189,178.0
M21190,181.0
M21192,189.0
M21193,192.0
M21194,195.0
M21195,198.0
M21197,203.0
M21201,0.0
M21202,3.0
M21213,29.0
M21216,36.0
M21218,41.0
M21221,48.0
M21223,53.0
M21224,56.0
M21225,59.0
M21226,62.0
M21228,67.0
M21232,79.0
M21247,122.0
M21251,137.0
M21254,144.0
M21255,147.0
M21257,152.0
M21259,157.0
M21261,162.0
M21262,165.0
M21264,170.0
M21267,177.0
M21271,186.0
M21274,193.0
M21283,6.0
M21284,9.0
M21288,18.0
M21289,21.0
M21292,28.0
M21294,33.0
M21304,54.0
M21306,59.0
M21318,87.0
M21319,90.0
M21324,107.0
M21325,110.0
M21329,119.0
M21334,136.0
M21349,173.0
M21352,180.0
M21355,187.0
M21360,201.0
M21361,204.0
M21363,209.0
M21364,212.0
M21371,11.0
M21372,14.0
M21380,37.0
M21383,44.0
M21397,85.0
M21400,92.0
M21404,101.0
M21405,104.0
M21406,107.0
M21414,127.0
M21417,137.0
M21418,140.0
M21422,152.0
M21427,163.0
M21429,168.0
M21431,173.0
M21433,178.0
M21435,183.0
M21443,200.0
M21445,205.0
M21447,210.0
M21449,0.0
M21452,7.0
M21455,14.0
M21456,17.0
M21460,26.0
M21461,29.0
M21463,34.0
M21464,37.0
M21465,40.0
M21468,50.0
M21476,70.0
M21478,75.0
M21479,78.0
M21480,81.0
M21481,84.0
M21483,89.0
M21485,94.0
M21487,99.0
M21490,106.0
M21491,109.0
M21493,114.0
M21496,121.0
M21503,139.0
M21505,144.0
M21509,153.0
M21511,158.0
M21513,166.0
M21516,173.0
M21521,187.0
M21522,190.0
M21538,0.0
M21551,27.0
M21552,30.0
M21553,33.0
M21554,36.0
M21555,39.0
M21559,48.0
M21562,58.0
M21563,61.0
M21564,64.0
M21565,67.0
M21568,74.0
M21577,96.0
M21579,101.0
M21583,110.0
M21585,115.0
M21590,129.0
M21593,136.0
M21594,139.0
M21597,146.0
M21601,158.0
M21604,168.0
M21605,171.0
M21606,174.0
M21607,177.0
M21610,187.0
M21611,190.0
M21615,199.0
M21623,6.0
M21626,13.0
M21630,25.0
M21631,28.0
M21638,46.0
M21639,49.0
M21641,54.0
M21644,61.0
M21648,73.0
M21649,76.0
M21650,79.0
M21656,92.0
M21657,95.0
M21659,100.0
M21660,103.0
M21662,108.0
M21663,111.0
M21665,116.0
M21673,133.0
M21677,145.0
M21678,148.0
M21681,155.0
M21682,158.0
M21683,161.0
M21687,170.0
M21690,180.0
M21692,185.0
M21697,199.0
M21701,208.0
M21704,215.0
M21705,0.0
M21706,3.0
M21708,8.0
M21710,13.0
M21711,16.0
M21715,28.0
M21716,31.0
M21719,38.0
M21722,48.0
M21726,57.0
M21735,82.0
M21737,87.0
M21740,100.0
M21746,113.0
M21748,118.0
M21750,126.0
M21755,137.0
M21756,140.0
M21758,145.0
M21763,156.0
M21764,159.0
M21765,162.0
M21766,165.0
M21772,178.0
M21776,190.0
M21780,199.0
M21785,210.0
M21789,9.0
M21790,12.0
M21791,15.0
M21799,35.0
M21802,45.0
M21804,50.0
M21805,53.0
M21807,58.0
M21809,63.0
M21814,77.0
M21816,82.0
M21821,93.0
M21822,96.0
M21824,104.0
M21827,111.0
M21829,116.0
M21831,121.0
M21835,130.0
M21843,150.0
M21844,153.0
M21849,167.0
M21853,176.0
M21855,181.0
M21856,184.0
M21857,187.0
M21858,190.0
M21859,193.0
M21860,196.0
M21865,0.0
M21870,14.0
M21873,21.0
M21877,33.0
M21878,36.0
M21883,50.0
M21888,64.0
M21893,75.0
M21903,102.0
M21904,105.0
M21905,108.0
M21906,111.0
M21916,141.0
M21922,157.0
M21924,162.0
M21926,167.0
M21927,170.0
M21932,184.0
M21934,189.0
M21937,196.0
M21948,0.0
M21950,5.0
M21957,23.0
M21959,28.0
M21962,35.0
M21968,54.0
M21970,59.0
M21971,62.0
M21975,74.0
M21981,87.0
M21983,92.0
M21984,95.0
M21986,100.0
M21991,111.0
M21993,116.0
M21994,119.0
M21996,124.0
M21997,127.0
M22001,136.0
M22004,149.0
M22008,158.0
M22015,176.0
M22016,179.0
M22020,188.0
M22023,195.0
M22024,198.0
M22026,203.0
M22030,4.0
M22031,7.0
M22032,10.0
M22040,27.0
M22044,36.0
M22046,41.0
M22052,54.0
M22055,61.0
M22058,71.0
M22063,82.0
M22067,91.0
M22070,98.0
M22072,103.0
M22073,106.0
M22074,109.0
M22076,114.0
M22079,124.0
M22082,134.0
M22085,141.0
M22092,159.0
M22094,164.0
M22096,169.0
M22097,172.0
M22100,179.0
M22101,182.0
M22103,190.0
M22107,199.0
M22110,206.0
M22111,209.0
M22115,221.0
M22119,9.0
M22122,16.0
M22124,21.0
M22129,32.0
M22131,37.0
M22133,42.0
M22134,45.0
M22136,50.0
M22143,68.0
M22144,71.0
M22145,74.0
M22146,77.0
M22147,80.0
M22148,83.0
M22152,92.0
M22155,99.0
M22165,123.0
M22167,128.0
M22184,175.0
M22186,180.0
M22187,183.0
M22189,188.0
M22192,198.0
M22193,201.0
M22202,6.0
M22212,30.0
M22214,35.0
M22218,44.0
M22219,47.0
M22227,67.0
M22228,70.0
M22229,73.0
M22230,76.0
M22235,87.0
M22239,96.0
M22243,105.0
M22245,110.0
M22246,113.0
M22248,121.0
M22250,126.0
M22252,131.0
M22253,134.0
M22255,139.0
M22258,146.0
M22260,151.0
M22262,156.0
M22265,163.0
M22273,183.0
M22276,190.0
M22277,193.0
M22278,196.0
M22281,203.0
M22284,210.0
M22285,213.0
M22286,216.0
M22288,2.0
M22290,7.0
M22291,10.0
M22293,15.0
M22301,32.0
M22307,48.0
M22315,68.0
M22316,71.0
M22318,76.0
M22325,94.0
M22332,115.0
M22333,118.0
M22337,130.0
M22339,135.0
M22340,138.0
M22342,146.0
M22344,151.0
M22349,162.0
M22350,165.0
M22352,170.0
M22357,181.0
M22358,184.0
M22363,198.0
M22368,209.0
M22372,2.0
M22375,9.0
M22376,12.0
M22381,23.0
M22383,28.0
M22388,42.0
M22390,47.0
M22392,55.0
M22398,68.0
M22400,73.0
M22401,76.0
M22402,79.0
M22410,99.0
M22411,102.0
M22414,109.0
M22417,116.0
M22418,119.0
M22419,122.0
M22420,125.0
M22422,130.0
M22423,133.0
M22424,136.0
M22425,139.0
M22427,144.0
M22436,166.0
M22441,177.0
M22450,199.0
M22451,202.0
M22452,205.0
M22460,15.0
M22466,31.0
M22467,34.0
M22470,41.0
M22472,46.0
M22476,55.0
M22478,60.0
M22482,69.0
M22489,87.0
M22494,98.0
M22501,116.0
M22502,119.0
M22511,144.0
M22514,151.0
M22518,160.0
M22520,165.0
M22522,170.0
M22526,182.0
M22531,193.0
M22532,196.0
M22533,199.0
M22538,210.0
M22542,219.0
M22544,224.0
M22546,229.0
M22547,232.0
M22550,4.0
M22551,7.0
M22559,33.0
M22560,36.0
M22562,44.0
M22564,52.0
M22570,68.0
M22573,75.0
M22576,82.0
M22584,108.0
M22586,113.0
M22587,116.0
M22597,143.0
M22598,146.0
M22602,155.0
M22606,164.0
M22607,167.0
M22611,176.0
M22612,179.0
M22613,182.0
M22614,185.0
M22615,188.0
M22617,193.0
M22620,200.0
M22622,0.0
M22624,5.0
M22628,20.0
M22636,40.0
M22642,53.0
M22648,66.0
M22654,82.0
M22660,98.0
M22663,105.0
M22664,108.0
M22667,115.0
M22669,120.0
M22671,125.0
M22675,134.0
M22680,148.0
M22685,162.0
M22687,167.0
M22688,170.0
M22691,180.0
M22703,205.0
M22706,212.0
M22709,222.0
M22710,0.0
M22715,11.0
M22719,20.0
M22722,27.0
M22723,30.0
M22729,46.0
M22730,49.0
M22739,71.0
M22746,95.0
M22749,102.0
M22752,109.0
M22754,114.0
M22762,131.0
M22764,136.0
M22765,139.0
M22770,150.0
M22783,183.0
M22785,191.0
M22789,200.0
M22794,211.0
M22795,214.0
M22800,0.0
M22801,3.0
M22809,20.0
M22811,25.0
M22812,28.0
M22815,35.0
M22827,69.0
M22830,76.0
M22835,87.0
M22839,99.0
M22840,102.0
M22850,126.0
M22852,131.0
M22856,140.0
M22857,143.0
M22859,148.0
M22860,151.0
M22862,156.0
M22863,159.0
M22867,168.0
M22872,182.0
M22873,185.0
M22875,190.0
M22876,193.0
M22881,207.0
M22885,219.0
M22889,0.0
M22905,36.0
M22921,78.0
M22922,81.0
M22923,84.0
M22925,89.0
M22927,94.0
M22928,97.0
M22929,100.0
M22930,103.0
M22952,157.0
M22956,169.0
M22963,184.0
M22966,191.0
M22968,199.0
M22971,209.0
M22972,0.0
M22982,24.0
M22987,38.0
M22992,55.0
M22996,64.0
M23002,80.0
M23004,85.0
M23005,88.0
M23008,95.0
M23009,98.0
M23010,101.0
M23020,125.0
M23029,150.0
M23035,169.0
M23040,180.0
M23042,185.0
M23048,198.0
M23050,203.0
M23051,206.0
M23057,219.0
M23058,222.0
M23061,2.0
M23063,7.0
M23065,12.0
M23073,35.0
M23080,50.0
M23081,53.0
M23087,66.0
M23088,69.0
M23093,80.0
M23095,85.0
M23101,98.0
M23102,101.0
M23105,111.0
M23110,122.0
M23114,131.0
M23117,141.0
M23124,165.0
M23128,177.0
M23130,185.0
M23133,192.0
M23135,197.0
M23142,218.0
M23146,4.0
M23148,9.0
M23150,14.0
M23153,24.0
M23154,27.0
M23157,34.0
M23161,46.0
M23164,53.0
M23166,61.0
M23167,64.0
M23169,69.0
M23171,74.0
M23172,77.0
M23173,80.0
M23180,101.0
M23184,113.0
M23185,116.0
M23187,124.0
M23191,133.0
M23193,138.0
M23194,141.0
M23195,144.0
M23197,149.0
M23199,154.0
M23200,157.0
M23208,180.0
M23209,183.0
M23210,186.0
M23211,189.0
M23216,200.0
M23219,2.0
M23225,15.0
M23226,18.0
M23232,31.0
M23233,34.0
M23235,39.0
M23238,46.0
M23243,60.0
M23246,70.0
M23250,79.0
M23252,84.0
M23254,89.0
M23255,92.0
M23265,119.0
M23266,122.0
M23268,127.0
M23272,136.0
M23273,139.0
M23275,144.0
M23276,147.0
M23288,178.0
M23293,192.0
M23294,195.0
M23295,198.0
M23303,6.0
M23304,9.0
M23305,12.0
M23312,27.0
M23322,48.0
M23323,51.0
M23325,59.0
M23329,71.0
M23333,80.0
M23334,83.0
M23335,86.0
M23338,96.0
M23341,103.0
M23346,114.0
M23350,123.0
M23352,128.0
M23353,131.0
M23356,138.0
M23357,141.0
M23368,167.0
M23369,170.0
M23373,182.0
M23377,191.0
M23378,194.0
M23380,199.0
M23389,20.0
M23390,23.0
M23393,30.0
M23394,33.0
M23396,38.0
M23403,56.0
M23407,68.0
M23411,77.0
M23413,82.0
M23418,93.0
M23424,106.0
M23426,111.0
M23432,127.0
M23435,134.0
M23439,143.0
M23441,148.0
M23442,151.0
M23445,158.0
M23447,166.0
M23449,171.0
M23452,178.0
M23453,181.0
M23455,186.0
M23466,215.0
M23473,6.0
M23481,26.0
M23483,31.0
M23501,77.0
M23502,80.0
M23504,85.0
M23505,88.0
M23508,95.0
M23511,105.0
M23513,113.0
M23514,116.0
M23516,121.0
M23527,147.0
M23529,152.0
M23534,163.0
M23536,171.0
M23537,174.0
M23542,185.0
M23546,197.0
M23547,200.0
M23553,4.0
M23555,9.0
M23559,21.0
M23560,24.0
M23561,27.0
M23563,32.0
M23568,43.0
M23574,56.0
M23576,61.0
M23584,78.0
M23585,81.0
M23588,88.0
M23593,105.0
M23600,123.0
M23604,135.0
M23611,150.0
M23612,153.0
M23613,156.0
M23615,161.0
M23618,168.0
M23619,171.0
M23620,174.0
M23628,194.0
M23629,197.0
M23634,4.0
M23639,21.0
M23640,24.0
M23643,31.0
M23647,40.0
M23651,49.0
M23654,56.0
M23664,77.0
M23665,80.0
M23667,85.0
M23670,92.0
M23672,97.0
M23676,109.0
M23678,117.0
M23683,134.0
M23684,137.0
M23685,140.0
M23686,143.0
M23689,150.0
M23697,176.0
M23699,181.0
M23700,184.0
M23705,201.0
M23706,204.0
M23708,2.0
M23711,9.0
M23714,16.0
M23716,21.0
M23720,30.0
M23722,35.0
M23724,40.0
M23730,56.0
M23731,59.0
M23732,62.0
M23736,77.0
M23737,80.0
M23743,96.0
M23745,101.0
M23748,108.0
M23749,111.0
M23751,116.0
M23754,123.0
M23757,133.0
M23759,138.0
M23760,141.0
M23763,151.0
M23767,160.0
M23773,173.0
M23774,176.0
M23777,183.0
M23783,196.0
M23785,204.0
M23786,207.0
M23787,210.0
M23789,215.0
M23793,6.0
M23797,15.0
M23798,18.0
M23799,21.0
M23801,29.0
M23803,34.0
M23806,41.0
M23807,44.0
M23808,47.0
M23812,56.0
M23815,63.0
M23818,70.0
M23821,77.0
M23823,82.0
M23824,85.0
M23832,102.0
M23837,116.0
M23839,121.0
M23843,130.0
M23846,137.0
M23851,148.0
M23853,156.0
M23854,159.0
M23857,166.0
M23864,181.0
M23868,190.0
M23871,197.0
M23874,207.0
M23877,214.0
M23881,4.0
M23886,15.0
M23887,18.0
M23890,25.0
M23895,42.0
M23899,51.0
M23902,58.0
M23908,71.0
M23910,76.0
M23912,81.0
M23913,84.0
M23914,87.0
M23917,97.0
M23918,100.0
M23921,110.0
M23929,133.0
M23934,147.0
M23943,169.0
M23948,183.0
M23950,188.0
M23951,191.0
M23953,196.0
M23954,199.0
M23964,18.0
M23965,21.0
M23967,26.0
M23968,29.0
M23970,34.0
M23972,39.0
M23975,46.0
M23977,54.0
M23979,59.0
M23988,78.0
M23992,90.0
M24004,118.0
M24009,129.0
M24010,132.0
M24016,145.0
M24019,155.0
M24021,163.0
M24022,166.0
M24026,175.0
M24027,178.0
M24031,190.0
M24042,17.0
M24050,34.0
M24051,37.0
M24053,42.0
M24057,51.0
M24058,54.0
M24060,59.0
M24066,72.0
M24069,79.0
M24070,82.0
M24071,85.0
M24079,105.0
M24081,110.0
M24082,113.0
M24088,126.0
M24089,129.0
M24095,142.0
M24097,147.0
M24098,150.0
M24100,158.0
M24102,163.0
M24108,176.0
M24111,186.0
M24112,189.0
M24113,192.0
M24117,201.0
M24119,5.0
M24122,15.0
M24124,20.0
M24125,23.0
M24139,58.0
M24142,68.0
M24143,71.0
M24145,76.0
M24155,97.0
M24157,105.0
M24159,110.0
M24161,115.0
M24162,118.0
M24166,130.0
M24174,150.0
M24182,170.0
M24185,177.0
M24190,191.0
M24192,196.0
M24201,5.0
M24203,13.0
M24206,20.0
M24207,23.0
M24209,28.0
M24214,39.0
M24217,46.0
M24219,51.0
M24222,58.0
M24225,65.0
M24229,74.0
M24234,88.0
M24241,112.0
M24244,122.0
M24245,125.0
M24246,128.0
M24248,136.0
M24250,141.0
M24257,162.0
M24261,174.0
M24265,183.0
M24266,186.0
M24270,198.0
M24275,0.0
M24276,3.0
M24281,17.0
M24284,24.0
M24285,27.0
M24293,47.0
M24297,56.0
M24298,59.0
M24299,62.0
M24300,65.0
M24302,70.0
M24305,80.0
M24307,88.0
M24309,93.0
M24310,96.0
M24312,104.0
M24317,118.0
M24320,125.0
M24321,128.0
M24323,133.0
M24325,138.0
M24331,154.0
M24332,157.0
M24334,162.0
M24336,167.0
M24337,170.0
M24340,180.0
M24346,199.0
M24348,204.0
M24350,209.0
M24351,212.0
M24356,226.0
M24363,18.0
M24369,34.0
M24370,37.0
M24373,44.0
M24381,61.0
M24382,64.0
M24386,76.0
M24388,81.0
M24395,99.0
M24397,104.0
M24400,111.0
M24401,114.0
M24403,119.0
M24406,126.0
M24409,133.0
M24410,136.0
M24412,141.0
M24414,146.0
M24417,156.0
M24418,159.0
M24422,168.0
M24423,171.0
M24425,176.0
M24429,185.0
M24432,192.0
M24435,202.0
M24437,0.0
M24440,7.0
M24442,12.0
M24445,19.0
M24447,24.0
M24450,34.0
M24460,58.0
M24463,65.0
M24465,73.0
M24468,80.0
M24472,89.0
M24474,94.0
M24475,97.0
M24479,106.0
M24481,111.0
M24485,123.0
M24486,126.0
M24487,129.0
M24492,146.0
M24510,192.0
M24511,195.0
M24512,198.0
M24520,218.0
M24522,226.0
M24526,235.0
M24533,5.0
M24535,10.0
M24538,17.0
M24541,24.0
M24543,29.0
M24547,41.0
M24550,48.0
M24552,53.0
M24557,64.0
M24560,71.0
M24566,84.0
M24569,91.0
M24572,101.0
M24580,121.0
M24584,133.0
M24585,136.0
M24593,153.0
M24596,163.0
M24600,172.0
M24608,189.0
M24614,205.0
M24617,215.0
M24620,2.0
M24623,9.0
M24631,32.0
M24635,44.0
M24636,47.0
M24640,59.0
M24644,71.0
M24646,79.0
M24648,87.0
M24651,94.0
M24657,116.0
M24659,121.0
M24661,129.0
M24668,147.0
M24669,150.0
M24672,157.0
M24675,167.0
M24676,170.0
M24677,173.0
M24678,176.0
M24679,179.0
M24680,182.0
M24683,189.0
M24687,198.0
M24689,203.0
M24694,0.0
M24696,5.0
M24697,8.0
M24699,13.0
M24701,21.0
M24710,46.0
M24711,49.0
M24717,65.0
M24719,70.0
M24721,78.0
M24722,81.0
M24724,86.0
M24725,89.0
M24731,105.0
M24734,112.0
M24735,115.0
M24739,127.0
M24748,149.0
M24753,166.0
M24756,173.0
M24761,187.0
M24763,195.0
M24765,200.0
M24766,203.0
M24767,206.0
M24771,6.0
M24775,15.0
M24776,18.0
M24777,21.0
M24781,33.0
M24783,41.0
M24784,44.0
M24785,47.0
M24786,50.0
M24788,55.0
M24800,89.0
M24803,96.0
M24807,105.0
M24809,110.0
M24814,121.0
M24815,124.0
M24816,127.0
M24818,132.0
M24827,151.0
M24835,174.0
M24842,192.0
M24846,207.0
M24847,210.0
M24849,0.0
M24851,5.0
M24855,14.0
M24857,22.0
M24859,30.0
